vFih6GUiDWE	Karel Hádek – Čtení o staré Praze ¦ Kapitola 38: Staropražan vypravuje	2026-06	60
vFih6GUiDWE	Karel Hádek – Čtení o staré Praze ¦ Kapitola 38: Staropražan vypravuje	2026-07	216
YFBLQCVyJK4	Kouzelný stůl 3. díl ¦ Conrad Hagger ornamentální paštiky a dekorativní marcipán	2026-03	197
YFBLQCVyJK4	Kouzelný stůl 3. díl ¦ Conrad Hagger ornamentální paštiky a dekorativní marcipán	2026-04	27
YFBLQCVyJK4	Kouzelný stůl 3. díl ¦ Conrad Hagger ornamentální paštiky a dekorativní marcipán	2026-05	22
YFBLQCVyJK4	Kouzelný stůl 3. díl ¦ Conrad Hagger ornamentální paštiky a dekorativní marcipán	2026-06	5
YFBLQCVyJK4	Kouzelný stůl 3. díl ¦ Conrad Hagger ornamentální paštiky a dekorativní marcipán	2026-07	4
YFBLQCVyJK4	Kouzelný stůl 3. díl ¦ Conrad Hagger ornamentální paštiky a dekorativní marcipán	2026-08	2
aa-m1jhdlY4	Fónická poezie a autofikce – Pavel Novotný ¦ Pestrá země	2026-02	97
aa-m1jhdlY4	Fónická poezie a autofikce – Pavel Novotný ¦ Pestrá země	2026-03	83
aa-m1jhdlY4	Fónická poezie a autofikce – Pavel Novotný ¦ Pestrá země	2026-04	18
aa-m1jhdlY4	Fónická poezie a autofikce – Pavel Novotný ¦ Pestrá země	2026-05	16
aa-m1jhdlY4	Fónická poezie a autofikce – Pavel Novotný ¦ Pestrá země	2026-06	22
aa-m1jhdlY4	Fónická poezie a autofikce – Pavel Novotný ¦ Pestrá země	2026-07	5
asVUURTl2L8	Mouchy, Maribor a fotbalové metafory – Dora Kaprálová ¦ Pestrá země	2026-04	128
asVUURTl2L8	Mouchy, Maribor a fotbalové metafory – Dora Kaprálová ¦ Pestrá země	2026-05	53
asVUURTl2L8	Mouchy, Maribor a fotbalové metafory – Dora Kaprálová ¦ Pestrá země	2026-06	45
asVUURTl2L8	Mouchy, Maribor a fotbalové metafory – Dora Kaprálová ¦ Pestrá země	2026-07	30
asVUURTl2L8	Mouchy, Maribor a fotbalové metafory – Dora Kaprálová ¦ Pestrá země	2026-08	1
pDa4uxjPcn8	Toman a lesní panna – František Ladislav Čelakovský ¦ Mozaika české poezie: Příběhy a obrazy	2026-06	158
pDa4uxjPcn8	Toman a lesní panna – František Ladislav Čelakovský ¦ Mozaika české poezie: Příběhy a obrazy	2026-07	60
pDa4uxjPcn8	Toman a lesní panna – František Ladislav Čelakovský ¦ Mozaika české poezie: Příběhy a obrazy	2026-08	23
x9s2pglzA8Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 13: O domě vusínském aneb redutním	2025-11	215
x9s2pglzA8Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 13: O domě vusínském aneb redutním	2025-12	9
x9s2pglzA8Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 13: O domě vusínském aneb redutním	2026-01	11
x9s2pglzA8Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 13: O domě vusínském aneb redutním	2026-02	3
x9s2pglzA8Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 13: O domě vusínském aneb redutním	2026-03	1
x9s2pglzA8Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 13: O domě vusínském aneb redutním	2026-04	2
x9s2pglzA8Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 13: O domě vusínském aneb redutním	2026-05	1
x9s2pglzA8Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 13: O domě vusínském aneb redutním	2026-07	1
NlUN6_OqCc4	Karel Hádek – Čtení o staré Praze ¦ Kapitola 17: Nejkrásnější knihovna světa	2025-12	186
NlUN6_OqCc4	Karel Hádek – Čtení o staré Praze ¦ Kapitola 17: Nejkrásnější knihovna světa	2026-01	34
NlUN6_OqCc4	Karel Hádek – Čtení o staré Praze ¦ Kapitola 17: Nejkrásnější knihovna světa	2026-02	10
NlUN6_OqCc4	Karel Hádek – Čtení o staré Praze ¦ Kapitola 17: Nejkrásnější knihovna světa	2026-03	1
NlUN6_OqCc4	Karel Hádek – Čtení o staré Praze ¦ Kapitola 17: Nejkrásnější knihovna světa	2026-04	4
NlUN6_OqCc4	Karel Hádek – Čtení o staré Praze ¦ Kapitola 17: Nejkrásnější knihovna světa	2026-05	2
NlUN6_OqCc4	Karel Hádek – Čtení o staré Praze ¦ Kapitola 17: Nejkrásnější knihovna světa	2026-06	1
NlUN6_OqCc4	Karel Hádek – Čtení o staré Praze ¦ Kapitola 17: Nejkrásnější knihovna světa	2026-07	2
PL2W_cIVVmk	Kafka, poezie a vlastní jazyk  – Alžběta Stančáková:  ¦ Pestrá země	2026-06	197
PL2W_cIVVmk	Kafka, poezie a vlastní jazyk  – Alžběta Stančáková:  ¦ Pestrá země	2026-07	37
PL2W_cIVVmk	Kafka, poezie a vlastní jazyk  – Alžběta Stančáková:  ¦ Pestrá země	2026-08	4
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2025-09	143
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2025-10	23
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2025-11	10
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2025-12	3
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2026-01	15
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2026-02	3
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2026-03	6
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2026-04	12
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2026-05	4
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2026-06	5
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2026-07	7
Vxebi-BnYh4	Mariánská listování s Rudym Linkou - 6. díl	2026-08	2
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2025-09	100
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2025-10	97
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2025-11	2
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2025-12	4
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2026-01	3
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2026-02	4
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2026-03	3
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2026-04	2
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2026-05	4
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2026-06	3
ofLrbidTUik	Mariánská listování: Česká škola v Chicagu - 5. díl	2026-07	10
yH2Z5MORERw	Kouzelný stůl 4. díl ¦ Znovuzrození kouzelného stolu – jak jsme oživili barokní mechanismus	2026-04	192
yH2Z5MORERw	Kouzelný stůl 4. díl ¦ Znovuzrození kouzelného stolu – jak jsme oživili barokní mechanismus	2026-05	30
yH2Z5MORERw	Kouzelný stůl 4. díl ¦ Znovuzrození kouzelného stolu – jak jsme oživili barokní mechanismus	2026-06	4
yH2Z5MORERw	Kouzelný stůl 4. díl ¦ Znovuzrození kouzelného stolu – jak jsme oživili barokní mechanismus	2026-07	7
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2025-12	39
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2026-01	73
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2026-02	26
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2026-03	26
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2026-04	16
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2026-05	26
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2026-06	11
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2026-07	7
2-7AMKqBPdg	Virtuální realita: Open Brush – malování v 3D prostoru	2026-08	1
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2025-09	179
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2025-10	13
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2025-11	9
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2025-12	6
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2026-01	6
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2026-02	6
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2026-03	3
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2026-04	3
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2026-05	2
WKwwjbq3GV0	Karel Poláček – Čtrnáct dní na vojně ¦ Část 4.	2026-06	3
_-LTRQJyC4Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 25: Život vojenský – život veselý	2026-02	218
_-LTRQJyC4Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 25: Život vojenský – život veselý	2026-03	4
_-LTRQJyC4Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 25: Život vojenský – život veselý	2026-05	1
_-LTRQJyC4Y	Karel Hádek – Čtení o staré Praze ¦ Kapitola 25: Život vojenský – život veselý	2026-07	2
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2025-09	75
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2025-10	83
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2025-11	13
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2025-12	17
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2026-01	20
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2026-02	7
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2026-03	4
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2026-04	2
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2026-05	3
aO9IwLwZrMs	Karel Hádek – Čtení o staré Praze ¦ Kapitola 4: Pověsti o Staronové škole	2026-07	3
itaqj40lnlg	Virtuální realita z pohledu kulturní antropologie, Korea ve VR	2026-01	126
itaqj40lnlg	Virtuální realita z pohledu kulturní antropologie, Korea ve VR	2026-02	60
itaqj40lnlg	Virtuální realita z pohledu kulturní antropologie, Korea ve VR	2026-03	16
itaqj40lnlg	Virtuální realita z pohledu kulturní antropologie, Korea ve VR	2026-04	7
itaqj40lnlg	Virtuální realita z pohledu kulturní antropologie, Korea ve VR	2026-05	6
itaqj40lnlg	Virtuální realita z pohledu kulturní antropologie, Korea ve VR	2026-06	5
itaqj40lnlg	Virtuální realita z pohledu kulturní antropologie, Korea ve VR	2026-07	5
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2025-11	134
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2025-12	45
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2026-01	28
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2026-02	4
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2026-03	1
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2026-04	1
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2026-05	2
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2026-06	1
0KNr2DOZalM	Karel Hádek – Čtení o staré Praze ¦ Kapitola 15: Dopis z roku 1819	2026-07	1
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2025-09	120
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2025-10	39
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2025-11	9
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2025-12	13
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2026-01	15
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2026-02	2
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2026-03	8
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2026-04	2
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2026-05	5
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2026-06	2
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2026-07	1
6KlLyNPsbdk	Karel Hádek – Čtení o staré Praze ¦ Kapitola 3: O tandlmarku	2026-08	1
HFtm9FvXsaU	Karel Hádek – Čtení o staré Praze ¦ Kapitola 6: Zahrady za Koňskou branou	2025-10	176
HFtm9FvXsaU	Karel Hádek – Čtení o staré Praze ¦ Kapitola 6: Zahrady za Koňskou branou	2025-11	9
HFtm9FvXsaU	Karel Hádek – Čtení o staré Praze ¦ Kapitola 6: Zahrady za Koňskou branou	2025-12	6
HFtm9FvXsaU	Karel Hádek – Čtení o staré Praze ¦ Kapitola 6: Zahrady za Koňskou branou	2026-01	9
HFtm9FvXsaU	Karel Hádek – Čtení o staré Praze ¦ Kapitola 6: Zahrady za Koňskou branou	2026-02	3
HFtm9FvXsaU	Karel Hádek – Čtení o staré Praze ¦ Kapitola 6: Zahrady za Koňskou branou	2026-04	1
HFtm9FvXsaU	Karel Hádek – Čtení o staré Praze ¦ Kapitola 6: Zahrady za Koňskou branou	2026-05	6
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2025-10	88
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2025-11	50
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2025-12	25
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2026-01	4
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2026-02	8
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2026-03	12
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2026-04	7
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2026-05	4
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2026-06	10
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2026-07	3
_VAzd9St5aI	Virtuální město: trénink paměti a kognitivních funkcí pro seniory	2026-08	1
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2025-07	93
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2025-08	73
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2025-09	28
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2025-10	6
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2025-11	4
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2025-12	2
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2026-02	2
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2026-03	5
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2026-04	2
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2026-06	4
lKfxKZTVHzE	Virtuální realita a prevence kriminality – Missing 10 Hours	2026-07	2
